2004-02-13 17:00:00,3.8486754010242894,Anomaly Score,Anomaly
2018-01-22 11:00:00,21.119108588193,-0.22039435628728254,True
2017-11-20 17:00:00,19.02762463419616,-0.22039435628728254,True
2017-11-20 22:00:00,18.841011630003475,-0.22039435628728254,True
2017-11-16 14:00:00,18.47136631748293,-0.21827449266459498,True
2018-01-15 12:00:00,18.658533746781945,-0.21827449266459498,True
2018-01-15 11:00:00,18.439253871104547,-0.21827449266459498,True
2018-01-16 16:00:00,18.52555371444981,-0.21827449266459498,True
2018-01-27 21:00:00,18.788257781885942,-0.21827449266459498,True
2018-01-27 20:00:00,18.542387806498347,-0.21827449266459498,True
2018-01-27 18:00:00,18.79164182051089,-0.21827449266459498,True
2018-01-12 17:00:00,18.531718813404165,-0.21827449266459498,True
2018-01-15 14:00:00,18.788873734304847,-0.21827449266459498,True
2017-11-21 15:00:00,18.451150441791047,-0.21827449266459498,True
2017-11-16 19:00:00,18.53194753878245,-0.21827449266459498,True
2017-11-20 12:00:00,18.580994955261765,-0.21827449266459498,True
2018-01-24 16:00:00,18.687239660798067,-0.21827449266459498,True
2017-11-20 16:00:00,18.696754423298437,-0.21827449266459498,True
2017-11-20 21:00:00,18.756012747533244,-0.21827449266459498,True
2018-01-16 18:00:00,18.73636510831891,-0.21827449266459498,True
2018-01-17 10:00:00,18.557446821962596,-0.21827449266459498,True
2017-11-21 03:00:00,18.70465706848191,-0.21827449266459498,True
2017-11-21 12:00:00,18.435725959461188,-0.21827449266459498,True
2017-11-21 10:00:00,18.59389495126576,-0.21827449266459498,True
2018-01-27 22:00:00,18.502459959728167,-0.21827449266459498,True
2018-01-26 21:00:00,18.687119268543988,-0.21827449266459498,True
2017-11-21 07:00:00,18.475693722312236,-0.21827449266459498,True
2018-01-15 13:00:00,18.18415585637428,-0.2161603583685101,True
2017-11-16 16:00:00,18.140425535309056,-0.2161603583685101,True
2017-11-21 01:00:00,18.18575312071605,-0.2161603583685101,True
2018-01-05 15:00:00,18.14127693895013,-0.2161603583685101,True
2017-11-20 15:00:00,18.322886953572684,-0.2161603583685101,True
2017-11-20 20:00:00,18.279893440326337,-0.2161603583685101,True
2017-11-21 08:00:00,18.12675440785863,-0.2161603583685101,True
2017-11-21 20:00:00,18.263151445163075,-0.2161603583685101,True
2017-12-09 22:00:00,18.1481750431009,-0.2161603583685101,True
2018-01-15 09:00:00,18.252798483808228,-0.2161603583685101,True
2018-01-12 16:00:00,18.089341660214863,-0.2161603583685101,True
2018-01-10 18:00:00,18.2936656108234,-0.2161603583685101,True
2018-01-10 19:00:00,18.059226168064207,-0.2161603583685101,True
2016-11-20 20:00:00,18.144932941470326,-0.2161603583685101,True
2017-11-21 22:00:00,18.074497578506307,-0.2161603583685101,True
2018-01-15 08:00:00,18.11042225506132,-0.2161603583685101,True
2017-11-21 17:00:00,18.38376084350844,-0.2161603583685101,True
2017-11-17 00:00:00,18.08191665258257,-0.2161603583685101,True
2017-11-16 17:00:00,18.24579117043832,-0.2161603583685101,True
2018-01-12 18:00:00,18.16418062544809,-0.2161603583685101,True
2018-01-15 10:00:00,18.395174712555136,-0.2161603583685101,True
2018-01-26 22:00:00,18.348823675141936,-0.2161603583685101,True
2018-01-10 16:00:00,18.31538709811103,-0.2161603583685101,True
2016-11-16 05:00:00,17.92347266557463,-0.21563271818625185,True
2016-11-20 15:00:00,18.01882560932741,-0.21563271818625185,True
2018-01-09 13:00:00,17.969625104466132,-0.21563271818625185,True
2017-11-16 21:00:00,18.025773183471387,-0.21563271818625185,True
2018-01-05 17:00:00,17.974288792167414,-0.21563271818625185,True
2018-01-04 14:00:00,17.890510462861773,-0.21563271818625185,True
2018-01-15 07:00:00,17.968046026314404,-0.21563271818625185,True
2018-01-26 23:00:00,18.01052808173989,-0.21563271818625185,True
2017-12-09 20:00:00,18.02658922276034,-0.21563271818625185,True
2017-11-20 18:00:00,18.01864625130609,-0.21563271818625185,True
2017-11-20 23:00:00,17.993485371242627,-0.21563271818625185,True
2018-01-27 19:00:00,17.992605030990727,-0.21563271818625185,True
2017-11-20 09:00:00,17.955879110724922,-0.21563271818625185,True
2018-01-05 18:00:00,17.92888956115651,-0.21563271818625185,True
2018-01-11 15:00:00,17.896417008557414,-0.21563271818625185,True
2017-11-21 13:00:00,17.917746211814595,-0.21563271818625185,True
2017-11-22 03:00:00,18.01829957698257,-0.21563271818625185,True
2017-11-16 22:00:00,17.826398961975105,-0.2145785082005166,True
2016-11-16 03:00:00,17.846954919586473,-0.2145785082005166,True
2018-01-04 12:00:00,17.84312742975835,-0.2145785082005166,True
2017-12-30 21:00:00,17.836877157931458,-0.2145785082005166,True
2018-01-15 06:00:00,17.825669797567496,-0.2145785082005166,True
2016-11-21 01:00:00,17.850145260251754,-0.2145785082005166,True
2017-11-21 04:00:00,17.870353615285985,-0.2145785082005166,True
2018-01-17 09:00:00,17.853932242967744,-0.2145785082005166,True
2018-01-08 14:00:00,17.813101384010107,-0.2140519379144551,True
2018-01-08 15:00:00,17.787003420434008,-0.2140519379144551,True
2018-01-10 17:00:00,17.803971074303707,-0.2140519379144551,True
2017-12-09 21:00:00,17.732412824403546,-0.2140519379144551,True
2018-01-09 12:00:00,17.77564179309658,-0.2140519379144551,True
2017-12-30 18:00:00,17.7218288887427,-0.2140519379144551,True
2017-11-22 01:00:00,17.78424941391211,-0.2140519379144551,True
2018-01-08 12:00:00,17.818588124890606,-0.2140519379144551,True
2017-11-16 12:00:00,17.797942970810038,-0.2140519379144551,True
2016-11-20 18:00:00,17.775547071098174,-0.2140519379144551,True
2018-01-02 13:00:00,17.78381071429921,-0.2140519379144551,True
2016-11-16 00:00:00,17.791189248438585,-0.2140519379144551,True
2018-01-03 19:00:00,17.728320263193297,-0.2140519379144551,True
2017-11-17 02:00:00,17.762010886132387,-0.2140519379144551,True
2017-11-21 06:00:00,17.687724547672317,-0.21352572377814638,True
2018-01-27 00:00:00,17.672232488337837,-0.21352572377814638,True
2018-01-15 05:00:00,17.683293568820588,-0.21352572377814638,True
2017-11-21 18:00:00,17.668450408646212,-0.21352572377814638,True
2017-12-30 13:00:00,17.69986228186653,-0.21352572377814638,True
2017-11-20 13:00:00,17.662946388951386,-0.21352572377814638,True
2017-12-30 16:00:00,17.689527405526718,-0.21352572377814638,True
2018-01-04 15:00:00,17.670663685898205,-0.21352572377814638,True
2017-11-20 11:00:00,17.70037556111991,-0.21352572377814638,True
2017-11-21 09:00:00,17.62588522700305,-0.21299986555070594,True
2018-01-02 11:00:00,17.634143612943394,-0.21299986555070594,True
2016-11-15 22:00:00,17.591480538240692,-0.21299986555070594,True
2017-12-30 19:00:00,17.645767437477435,-0.21299986555070594,True
2017-12-30 14:00:00,17.609988482028317,-0.21299986555070594,True
2017-11-21 19:00:00,17.590689287394472,-0.21299986555070594,True
2017-12-10 11:00:00,17.602229893552575,-0.21299986555070594,True
2017-12-09 23:00:00,17.55749457244622,-0.21299986555070594,True
2017-11-21 14:00:00,17.614604462157487,-0.21299986555070594,True
2018-01-05 16:00:00,17.58146969829955,-0.21299986555070594,True
2018-01-03 20:00:00,17.344515294992718,-0.21142442391519234,True
2017-11-16 09:00:00,17.343102967423597,-0.21142442391519234,True
2017-11-22 06:00:00,17.301299288209655,-0.21142442391519234,True
2018-01-08 13:00:00,17.351669894683805,-0.21142442391519234,True
2017-12-29 16:00:00,17.28353331333916,-0.21142442391519234,True
2017-11-22 00:00:00,17.303649195563413,-0.21142442391519234,True
2018-01-27 15:00:00,17.3708669816214,-0.21142442391519234,True
2017-12-30 17:00:00,17.28325544547656,-0.21142442391519234,True
2017-12-29 17:00:00,17.283738855600213,-0.21142442391519234,True
2018-01-02 14:00:00,17.282350934309285,-0.21142442391519234,True
2016-11-16 01:00:00,17.313602834577,-0.21142442391519234,True
2017-11-21 11:00:00,17.298727771197907,-0.21142442391519234,True
2018-01-04 13:00:00,17.329769253286248,-0.21142442391519234,True
2018-01-27 01:00:00,17.333936894935785,-0.21142442391519234,True
2016-11-16 02:00:00,17.34618914257369,-0.21142442391519234,True
2017-11-17 05:00:00,17.34919194424916,-0.21142442391519234,True
2017-11-20 10:00:00,17.396826605183552,-0.21089998691763656,True
2016-11-16 10:00:00,17.530519301180387,-0.21089998691763656,True
2016-11-16 15:00:00,17.465768225577957,-0.21089998691763656,True
2016-11-20 23:00:00,17.414805282128672,-0.21089998691763656,True
2016-11-16 08:00:00,17.433834204627804,-0.21089998691763656,True
2018-01-09 14:00:00,17.46384780292455,-0.21089998691763656,True
2018-01-15 04:00:00,17.540917340073676,-0.21089998691763656,True
2018-01-15 03:00:00,17.398541111326765,-0.21089998691763656,True
2016-11-20 22:00:00,17.397955791491327,-0.21089998691763656,True
2017-11-16 20:00:00,17.394058545162668,-0.21089998691763656,True
2017-11-16 18:00:00,17.489097638525156,-0.21089998691763656,True
2017-12-29 15:00:00,17.524503038946314,-0.21089998691763656,True
2017-12-30 20:00:00,17.51496988096728,-0.21089998691763656,True
2017-11-22 08:00:00,17.447346317925224,-0.21089998691763656,True
2017-11-16 15:00:00,17.523301128832053,-0.21089998691763656,True
2016-11-20 13:00:00,17.46073328932767,-0.21089998691763656,True
2016-11-20 17:00:00,17.482461576510342,-0.21089998691763656,True
2018-01-03 18:00:00,17.495054509542907,-0.21089998691763656,True
2017-12-29 18:00:00,17.55024647596214,-0.21089998691763656,True
2017-11-22 13:00:00,17.223049791040975,-0.20932880320682012,True
2017-11-21 16:00:00,17.242402190564643,-0.20932880320682012,True
2017-11-22 18:00:00,17.141673921269938,-0.20932880320682012,True
2017-11-17 03:00:00,17.16809067144057,-0.20932880320682012,True
2017-11-16 23:00:00,17.123392694490768,-0.20932880320682012,True
2017-11-21 23:00:00,17.142333129603713,-0.20932880320682012,True
2017-11-16 11:00:00,17.265519111793967,-0.20932880320682012,True
2017-11-14 13:00:00,17.109378605425714,-0.20932880320682012,True
2017-11-14 15:00:00,17.219242938764996,-0.20932880320682012,True
2017-11-14 18:00:00,17.13523593006013,-0.20932880320682012,True
2018-01-15 02:00:00,17.256164882579856,-0.20932880320682012,True
2018-01-15 01:00:00,17.11378865383295,-0.20932880320682012,True
2016-11-16 13:00:00,17.20352709075089,-0.20932880320682012,True
2017-11-16 13:00:00,17.140933052044378,-0.20932880320682012,True
2017-12-30 15:00:00,17.263257348681883,-0.20932880320682012,True
2017-01-26 12:00:00,17.200236163851148,-0.20932880320682012,True
2017-01-26 10:00:00,17.14767404629641,-0.20932880320682012,True
2017-01-26 07:00:00,17.17237354541947,-0.20932880320682012,True
2018-01-02 12:00:00,17.212922666846747,-0.20932880320682012,True
2018-01-17 08:00:00,17.150417663972895,-0.20932880320682012,True
2013-10-07 20:00:00,17.242658569938502,-0.20932880320682012,True
2018-01-27 02:00:00,16.995641301533738,-0.20880578359801016,True
2017-11-29 20:00:00,17.011421584639074,-0.20880578359801016,True
2017-12-29 19:00:00,17.07667605005925,-0.20880578359801016,True
2017-12-12 14:00:00,17.060742191507455,-0.20880578359801016,True
2017-11-20 07:00:00,17.022544050778027,-0.20880578359801016,True
2017-11-14 20:00:00,17.09579748035686,-0.20880578359801016,True
2017-12-11 15:00:00,17.0200796172535,-0.20880578359801016,True
2017-12-12 12:00:00,16.991669188299113,-0.20880578359801016,True
2016-11-20 16:00:00,17.047371103868688,-0.20880578359801016,True
2016-11-21 11:00:00,17.00650030664289,-0.20880578359801016,True
2016-11-16 07:00:00,17.056082154274495,-0.20880578359801016,True
2018-01-12 15:00:00,17.078039476607547,-0.20880578359801016,True
2016-11-16 20:00:00,17.05005322578025,-0.20880578359801016,True
2016-11-16 06:00:00,17.006997955354976,-0.20880578359801016,True
2017-11-22 05:00:00,17.002547374582253,-0.20880578359801016,True
2017-11-21 21:00:00,17.000846317851565,-0.20880578359801016,True
2016-11-21 13:00:00,16.90921495508527,-0.20828311773742592,True
2017-11-22 15:00:00,16.857141503478683,-0.20828311773742592,True
2016-11-16 12:00:00,16.95076531785436,-0.20828311773742592,True
2016-11-16 17:00:00,16.915064584046164,-0.20828311773742592,True
2016-11-20 21:00:00,16.93042448309107,-0.20828311773742592,True
2017-11-30 18:00:00,16.897037386853007,-0.20828311773742592,True
2017-11-30 01:00:00,16.907537096973893,-0.20828311773742592,True
2016-11-21 08:00:00,16.92551276752159,-0.20828311773742592,True
2017-11-17 01:00:00,16.909855337411067,-0.20828311773742592,True
2017-12-12 16:00:00,16.889678219735554,-0.20828311773742592,True
2016-11-20 10:00:00,16.932294552618092,-0.20828311773742592,True
2018-01-15 00:00:00,16.971412425086037,-0.20828311773742592,True
2017-12-12 17:00:00,16.899924407949232,-0.20828311773742592,True
2017-11-30 06:00:00,16.915078574564426,-0.20828311773742592,True
2016-11-21 18:00:00,16.920480065715378,-0.20828311773742592,True
2016-11-21 16:00:00,16.981382735392362,-0.20828311773742592,True
2017-11-17 07:00:00,16.824751051797744,-0.20723884630405554,True
2018-01-14 23:00:00,16.829036196339125,-0.20723884630405554,True
2016-11-16 18:00:00,16.846770051670347,-0.20723884630405554,True
2017-11-22 04:00:00,16.8454792535502,-0.20723884630405554,True
2017-11-22 10:00:00,16.831326596987186,-0.20723884630405554,True
2016-11-21 02:00:00,16.69344370760189,-0.2061959869945681,True
2017-11-22 11:00:00,16.811150908239526,-0.2061959869945681,True
2017-11-22 02:00:00,16.687648373975126,-0.2061959869945681,True
2017-11-30 08:00:00,16.729704304963537,-0.2061959869945681,True
2013-10-07 19:00:00,16.71000106800329,-0.2061959869945681,True
2016-11-16 04:00:00,16.791415950228604,-0.2061959869945681,True
2017-11-29 15:00:00,16.813618054042617,-0.2061959869945681,True
2017-01-26 08:00:00,16.805244167842194,-0.2061959869945681,True
2017-01-26 05:00:00,16.70241535002385,-0.2061959869945681,True
2017-11-29 18:00:00,16.723271903191606,-0.2061959869945681,True
2017-11-30 16:00:00,16.7937392569069,-0.2061959869945681,True
2018-01-19 23:00:00,16.727839220286523,-0.2061959869945681,True
2018-01-20 01:00:00,16.689921118584536,-0.2061959869945681,True
2018-01-19 21:00:00,16.765757321988506,-0.2061959869945681,True
2018-01-20 00:00:00,16.708880169435528,-0.2061959869945681,True
2017-11-22 20:00:00,16.805459867266265,-0.2061959869945681,True
2018-01-19 22:00:00,16.746798271137514,-0.2061959869945681,True
2018-01-19 19:00:00,16.803675423690493,-0.2061959869945681,True
2017-11-16 10:00:00,16.748105881632537,-0.2061959869945681,True
2018-01-20 02:00:00,16.67096206773354,-0.2061959869945681,True
2018-01-19 20:00:00,16.7847163728395,-0.2061959869945681,True
2016-11-20 12:00:00,16.706188867955447,-0.2061959869945681,True
2016-11-20 19:00:00,16.81281321738714,-0.2061959869945681,True
2018-01-14 22:00:00,16.686659967592217,-0.2061959869945681,True
2017-12-13 15:00:00,16.686142649289017,-0.2061959869945681,True
2018-01-12 14:00:00,16.674138684420626,-0.2061959869945681,True
2017-11-14 16:00:00,16.763300032158735,-0.2061959869945681,True
2016-11-15 19:00:00,16.592220470237425,-0.20567508628944353,True
2017-12-13 17:00:00,16.615256570246274,-0.20567508628944353,True
2015-11-22 12:00:00,16.56123877464498,-0.20567508628944353,True
2016-11-15 23:00:00,16.554503995853164,-0.20567508628944353,True
2016-11-15 21:00:00,16.627454116212768,-0.20567508628944353,True
2016-11-15 20:00:00,16.54322304709697,-0.20567508628944353,True
2017-12-12 15:00:00,16.625776760380564,-0.20567508628944353,True
2017-12-12 18:00:00,16.554559361276482,-0.20567508628944353,True
2017-11-14 17:00:00,16.588329623046032,-0.20567508628944353,True
2017-11-23 01:00:00,16.554401840862155,-0.20567508628944353,True
2016-11-21 00:00:00,16.605752845892457,-0.20567508628944353,True
2017-12-01 04:00:00,16.56741765979208,-0.20567508628944353,True
2016-11-20 14:00:00,16.546320165150863,-0.20567508628944353,True
2018-01-14 21:00:00,16.54428373884531,-0.20567508628944353,True
2016-11-21 21:00:00,16.532924665214743,-0.20567508628944353,True
2017-12-12 13:00:00,16.565948795472202,-0.20567508628944353,True
2018-01-20 08:00:00,16.557207762627584,-0.20567508628944353,True
2017-11-30 03:00:00,16.603987719953818,-0.20567508628944353,True
2018-01-20 07:00:00,16.57616681347858,-0.20567508628944353,True
2018-01-20 09:00:00,16.538248711776593,-0.20567508628944353,True
2018-01-20 06:00:00,16.59512586432957,-0.20567508628944353,True
2017-11-17 04:00:00,16.589435499335245,-0.20567508628944353,True
2018-01-20 05:00:00,16.614084915180563,-0.20567508628944353,True
2017-11-30 13:00:00,16.63589349484109,-0.2051545378994084,True
2018-01-20 04:00:00,16.633043966031558,-0.2051545378994084,True
2016-11-16 11:00:00,16.63005106129809,-0.2051545378994084,True
2017-11-22 23:00:00,16.65785572573902,-0.2051545378994084,True
2017-11-22 16:00:00,16.632088685112752,-0.2051545378994084,True
2017-11-30 11:00:00,16.63708627980903,-0.2051545378994084,True
2018-01-27 03:00:00,16.657345708131686,-0.2051545378994084,True
2018-01-20 03:00:00,16.65200301688255,-0.2051545378994084,True
2017-01-26 09:00:00,16.636112941331152,-0.2051545378994084,True
2018-01-20 10:00:00,16.519289660925597,-0.2025570723410287,True
2018-01-20 13:00:00,16.46241250837262,-0.20152054399551889,True
2018-01-20 12:00:00,16.481371559223614,-0.20152054399551889,True
2018-01-20 11:00:00,16.500330610074606,-0.20152054399551889,True
2017-11-14 23:00:00,16.461448063254725,-0.20152054399551889,True
2016-11-21 09:00:00,16.5014974167887,-0.20152054399551889,True
2017-11-14 11:00:00,16.478814629092028,-0.20152054399551889,True
2017-11-17 10:00:00,16.472398954278223,-0.20152054399551889,True
2018-01-17 07:00:00,16.446903084978043,-0.1979037203732239,True
2016-11-21 23:00:00,16.44429573663885,-0.1979037203732239,True
2016-11-16 09:00:00,16.447097140407074,-0.1979037203732239,True
2017-11-30 21:00:00,16.441079940364332,-0.1979037203732239,True
2017-11-30 23:00:00,16.447369527131354,-0.1979037203732239,True
2018-01-20 14:00:00,16.443453457521628,-0.1979037203732239,True
2017-11-29 17:00:00,16.430332211934495,-0.19533074239114967,True
2017-11-29 22:00:00,16.430666290544607,-0.19533074239114967,True
2017-11-16 07:00:00,16.398947581254735,-0.1937911284433379,True
2018-01-20 17:00:00,16.38657630496865,-0.1937911284433379,True
2018-01-20 16:00:00,16.40553535581964,-0.1937911284433379,True
2018-01-20 15:00:00,16.424494406670636,-0.1937911284433379,True
2017-11-30 04:00:00,16.410115839595413,-0.1937911284433379,True
2018-01-14 20:00:00,16.401907510098397,-0.1937911284433379,True
2017-01-26 13:00:00,16.389887485365545,-0.1937911284433379,True
2017-11-29 23:00:00,16.383122840085456,-0.1937911284433379,True
2015-11-22 07:00:00,16.383812138868567,-0.1937911284433379,True
2018-01-20 18:00:00,16.367617254117654,-0.1937911284433379,True
2016-11-16 22:00:00,16.36598092263922,-0.1937911284433379,True
2016-11-16 16:00:00,16.37918503012904,-0.1937911284433379,True
2015-11-22 17:00:00,16.3762820758254,-0.1937911284433379,True
2017-11-22 07:00:00,16.357989108307393,-0.1937911284433379,True
2017-11-17 12:00:00,16.421361392600005,-0.1937911284433379,True
2017-11-14 10:00:00,16.426685830674547,-0.1937911284433379,True
2017-11-14 21:00:00,16.427907242639147,-0.1937911284433379,True
2017-11-14 12:00:00,16.332520456056443,-0.19327861785710965,True
2017-11-14 14:00:00,16.329212559719597,-0.19327861785710965,True
2017-11-14 22:00:00,16.323798946908187,-0.19327861785710965,True
2018-01-26 10:00:00,16.33209249216262,-0.19327861785710965,True
2017-11-23 04:00:00,16.320189726690796,-0.19327861785710965,True
2016-11-21 14:00:00,16.342902198308078,-0.19327861785710965,True
2016-11-16 14:00:00,16.330129902763193,-0.19327861785710965,True
2016-11-20 11:00:00,16.349334074830438,-0.19327861785710965,True
2018-01-20 19:00:00,16.348658203266663,-0.19327861785710965,True
2017-12-01 14:00:00,16.321296655290073,-0.19327861785710965,True
2017-12-01 09:00:00,16.339040321551682,-0.19327861785710965,True
2018-01-20 20:00:00,16.32969915241567,-0.19327861785710965,True
2016-11-17 01:00:00,16.35356407497558,-0.19327861785710965,True
2018-01-27 04:00:00,16.319050114729635,-0.19327861785710965,True
2015-11-22 05:00:00,16.259667923067113,-0.19225463637130946,True
2017-11-23 06:00:00,16.28489439950255,-0.19225463637130946,True
2018-01-20 21:00:00,16.310740101564676,-0.19225463637130946,True
2017-11-22 09:00:00,16.272802457945748,-0.19225463637130946,True
2018-01-12 13:00:00,16.270237892233705,-0.19225463637130946,True
2018-01-14 19:00:00,16.259531281351485,-0.19225463637130946,True
2018-01-20 23:00:00,16.272821999862693,-0.19225463637130946,True
2017-12-13 18:00:00,16.278770175918428,-0.19225463637130946,True
2017-11-14 19:00:00,16.275216071519345,-0.19225463637130946,True
2018-01-20 22:00:00,16.291781050713684,-0.19225463637130946,True
2018-01-14 18:00:00,16.117155052604577,-0.19072125984483557,True
2017-11-20 19:00:00,16.21501446261629,-0.19072125984483557,True
2017-01-26 06:00:00,16.146520771010007,-0.19072125984483557,True
2015-11-22 02:00:00,16.237667747032575,-0.19072125984483557,True
2017-11-17 08:00:00,16.204092359222837,-0.19072125984483557,True
2017-12-01 16:00:00,16.11851934593523,-0.19072125984483557,True
2017-11-29 13:00:00,16.163696168975857,-0.19072125984483557,True
2017-12-13 16:00:00,16.131369892110545,-0.19072125984483557,True
2018-01-21 00:00:00,16.253862949011697,-0.19072125984483557,True
2015-01-26 14:00:00,16.174177789038165,-0.19072125984483557,True
2016-11-20 08:00:00,16.200092804301345,-0.19072125984483557,True
2017-12-14 13:00:00,16.193122837796533,-0.19072125984483557,True
2017-11-15 01:00:00,16.190467608888692,-0.19072125984483557,True
2018-01-21 01:00:00,16.234903898160706,-0.19072125984483557,True
2018-01-21 02:00:00,16.21594484730971,-0.19072125984483557,True
2018-01-21 07:00:00,16.12114959305475,-0.19072125984483557,True
2018-01-21 06:00:00,16.14010864390574,-0.19072125984483557,True
2018-01-21 05:00:00,16.159067694756732,-0.19072125984483557,True
2018-01-21 04:00:00,16.178026745607728,-0.19072125984483557,True
2017-12-01 02:00:00,16.229082318607873,-0.19072125984483557,True
2017-12-14 11:00:00,16.135549605632825,-0.19072125984483557,True
2016-11-22 02:00:00,16.15890441610984,-0.19072125984483557,True
2013-10-07 21:00:00,16.173240604446352,-0.19072125984483557,True
2016-11-22 04:00:00,16.202690115773052,-0.19072125984483557,True
2017-11-22 21:00:00,16.235325851618327,-0.19072125984483557,True
2017-11-20 08:00:00,16.21788802448485,-0.19072125984483557,True
2017-01-26 11:00:00,16.255285490618032,-0.19072125984483557,True
2018-01-21 03:00:00,16.19698579645872,-0.19072125984483557,True
2017-11-30 09:00:00,16.194474248991767,-0.19072125984483557,True
2017-11-17 15:00:00,16.193882222204824,-0.19072125984483557,True
2017-11-17 17:00:00,16.24206708234436,-0.19072125984483557,True
2015-11-22 10:00:00,16.23875062434091,-0.19072125984483557,True
2017-12-01 19:00:00,16.244343042661047,-0.19072125984483557,True
2016-11-21 15:00:00,16.15755158278219,-0.19072125984483557,True
2016-11-21 19:00:00,16.108339879538324,-0.18919099254652327,True
2018-01-21 08:00:00,16.102190542203754,-0.18919099254652327,True
2017-11-22 12:00:00,15.966354304532814,-0.18817253858272642,True
2015-11-16 18:00:00,15.953175748809972,-0.18817253858272642,True
2017-11-30 15:00:00,15.963284027326912,-0.18817253858272642,True
2017-12-01 21:00:00,15.985249502842558,-0.18817253858272642,True
2018-01-21 13:00:00,16.00739528794879,-0.18817253858272642,True
2018-01-21 14:00:00,15.988436237097796,-0.18817253858272642,True
2016-11-16 23:00:00,16.01165543682841,-0.18817253858272642,True
2015-11-16 13:00:00,15.994978363207922,-0.18817253858272642,True
2018-01-27 05:00:00,15.980754521327588,-0.18817253858272642,True
2018-01-21 17:00:00,15.93155908454482,-0.18817253858272642,True
2018-01-21 15:00:00,15.969477186246804,-0.18817253858272642,True
2015-11-22 22:00:00,15.966681937123376,-0.18817253858272642,True
2018-01-21 16:00:00,15.95051813539581,-0.18817253858272642,True
2016-11-17 03:00:00,15.979090997222508,-0.18817253858272642,True
2017-11-30 19:00:00,15.997192609444106,-0.18817253858272642,True
2017-11-23 02:00:00,15.95199806167128,-0.18817253858272642,True
2017-12-02 07:00:00,15.990905019717124,-0.18817253858272642,True
2015-11-22 00:00:00,16.010376893772953,-0.18817253858272642,True
